Edrude_ind 		 Edrude_dhf
     -0.00003431      -0.00000026
     -0.00003732      -0.00000008
     -0.00011928       0.00000007
     -0.00005177      -0.00000034
     -0.00006707      -0.00000025
     -0.00017198       0.00000076
     -0.00015311      -0.00000109
     -0.00007377      -0.00000138
     -0.00049452      -0.00000212
     -0.00028834      -0.00002016
     -0.00011891       0.00000024
     -0.00006504      -0.00000045
     -0.00008709       0.00000078
     -0.00004000      -0.00000022
     -0.00037731      -0.00000980
     -0.00005206       0.00000063
     -0.00011136      -0.00000141
     -0.00015380      -0.00000491
     -0.00010428      -0.00000150
     -0.00024307      -0.00000233
     -0.00010480       0.00000099
     -0.00003699       0.00000028
     -0.00066563       0.00003375
     -0.00005164       0.00000065
     -0.00010136      -0.00000085
     -0.00033728      -0.00001376
     -0.00012778      -0.00000100
     -0.00018040      -0.00000253
     -0.00005904      -0.00000122
     -0.00021490      -0.00000529
     -0.00084795       0.00000509
     -0.00007990       0.00000009
     -0.00004060      -0.00000046
     -0.00004074      -0.00000048
     -0.00013126      -0.00000079
     -0.00006529       0.00000033
     -0.00007803       0.00000101
     -0.00006809      -0.00000022
     -0.00003641      -0.00000021
     -0.00029330      -0.00000731
     -0.00006895       0.00000004
     -0.00015320      -0.00000177
     -0.00015701      -0.00000055
     -0.00003521      -0.00000031
     -0.00016801       0.00000107
     -0.00024678      -0.00000131
     -0.00003886       0.00000032
     -0.00004822       0.00000046
     -0.00003929      -0.00000001
     -0.00007216       0.00000067
     -0.00024449      -0.00000334
     -0.00011112       0.00000045
     -0.00020168       0.00000490
     -0.00004913       0.00000043
     -0.00003755      -0.00000054
     -0.00030722      -0.00000951
     -0.00010393       0.00000071
     -0.00006574      -0.00000026
     -0.00047554      -0.00002914
     -0.00019639      -0.00000252
     -0.00014443      -0.00000165
     -0.00001746      -0.00000009
     -0.00056024      -0.00000721
     -0.00027709      -0.00001612
     -0.00021181       0.00000439
     -0.00007013      -0.00000121
     -0.00103609       0.00001099
     -0.00003913       0.00000034
     -0.00007965      -0.00000096
     -0.00021361      -0.00000592
     -0.00005645      -0.00000046
     -0.00006325      -0.00000077
     -0.00003575      -0.00000039
     -0.00004104       0.00000038
     -0.00044464      -0.00001046
     -0.00010945      -0.00000044
     -0.00014248      -0.00000296
     -0.00016026       0.00000123
     -0.00008881      -0.00000070
     -0.00003706       0.00000015
     -0.00045822      -0.00000702
     -0.00010186       0.00000027
     -0.00009162      -0.00000156
     -0.00005802      -0.00000051
     -0.00025582       0.00000216
     -0.00008232       0.00000085
     -0.00035881       0.00000541
     -0.00003890      -0.00000045
     -0.00044657       0.00000793
     -0.00008670      -0.00000149
     -0.00004247       0.00000006
     -0.00003123      -0.00000022
     -0.00021521      -0.00000538
     -0.00019776      -0.00000247
     -0.00048122      -0.00002210
     -0.00003554      -0.00000023
     -0.00009209      -0.00000075
     -0.00004401      -0.00000041
     -0.00005415      -0.00000055
     -0.00011920       0.00000199
     -0.00063825      -0.00003438
     -0.00040012       0.00000325
     -0.00005747       0.00000021
     -0.00004936      -0.00000042
     -0.00062207       0.00002269
     -0.00007804      -0.00000029
     -0.00018747      -0.00000106
     -0.00044252      -0.00000072
     -0.00011055      -0.00000182
     -0.00039641       0.00001129
     -0.00009380       0.00000020
     -0.00010085      -0.00000117
     -0.00054027       0.00000867
     -0.00009408       0.00000047
     -0.00006556       0.00000089
     -0.00010480      -0.00000168
     -0.00006569      -0.00000034
     -0.00004229      -0.00000013
     -0.00008660      -0.00000116
     -0.00004757       0.00000072
     -0.00003003       0.00000015
     -0.00017727      -0.00000420
     -0.00069597       0.00000948
     -0.00039553      -0.00002308
     -0.00036233      -0.00002878
     -0.00029900       0.00000749
     -0.00005855      -0.00000132
     -0.00006048       0.00000031
     -0.00002120      -0.00000016
     -0.00009141      -0.00000007
     -0.00010592      -0.00000333
     -0.00012662      -0.00000170
     -0.00010595      -0.00000019
     -0.00012667      -0.00000169
     -0.00004992      -0.00000001
     -0.00051933       0.00002494
     -0.00004542      -0.00000055
     -0.00022016      -0.00001156
     -0.00005739      -0.00000041
     -0.00010290      -0.00000029
     -0.00003743       0.00000020
     -0.00020887       0.00000553
     -0.00004909      -0.00000047
     -0.00003382       0.00000033
     -0.00008809       0.00000022
     -0.00006623      -0.00000005
     -0.00059769      -0.00003426
     -0.00008242       0.00000129
     -0.00007898      -0.00000057
     -0.00014026      -0.00000266
     -0.00006089      -0.00000079
     -0.00009789       0.00000019
     -0.00005357      -0.00000073
     -0.00010462      -0.00000078
     -0.00005553      -0.00000031
     -0.00019345      -0.00000977
     -0.00031179       0.00000330
     -0.00006805       0.00000061
     -0.00048643      -0.00001232
     -0.00045708       0.00000263
     -0.00029285      -0.00000732
     -0.00004012       0.00000029
     -0.00006285       0.00000004
     -0.00007177      -0.00000005
     -0.00021009      -0.00000247
     -0.00071061       0.00000546
     -0.00009254      -0.00000264
     -0.00009298      -0.00000072
     -0.00005898      -0.00000034
     -0.00010529      -0.00000354
     -0.00002656      -0.00000015
     -0.00010440      -0.00000115
     -0.00008332      -0.00000103
     -0.00017979      -0.00000409
     -0.00047124       0.00000357
     -0.00048774       0.00001100
     -0.00014467      -0.00000291
     -0.00028644      -0.00000464
     -0.00004390      -0.00000045
     -0.00007079      -0.00000071
     -0.00005328       0.00000006
     -0.00016960      -0.00000875
     -0.00041320       0.00000987
     -0.00003104       0.00000012
     -0.00013068       0.00000250
     -0.00020893      -0.00000690
     -0.00012217      -0.00000253
     -0.00012783      -0.00000072
     -0.00005504       0.00000022
     -0.00020214      -0.00000058
     -0.00031962      -0.00001033
     -0.00004921       0.00000011
     -0.00045496      -0.00000431
     -0.00017717      -0.00000247
     -0.00018127      -0.00000424
     -0.00040899      -0.00003608
     -0.00003453      -0.00000001
     -0.00012224      -0.00000339
     -0.00009002      -0.00000017
     -0.00003270      -0.00000004
     -0.00003100       0.00000014
     -0.00004571      -0.00000032
     -0.00010333      -0.00000153
     -0.00005336       0.00000024
     -0.00018024      -0.00000378
     -0.00031244      -0.00001278
     -0.00002462      -0.00000005
     -0.00010569       0.00000027
     -0.00003331      -0.00000005
     -0.00009834      -0.00000104
     -0.00006470       0.00000045
     -0.00039573      -0.00001183
     -0.00003197      -0.00000004
     -0.00004811      -0.00000045
     -0.00004448       0.00000021
     -0.00038696      -0.00000823
     -0.00076552      -0.00003404
     -0.00079637       0.00003304
     -0.00039125      -0.00000429
     -0.00014368      -0.00000118
     -0.00038895      -0.00001299
     -0.00016011      -0.00000616
     -0.00004013      -0.00000073
     -0.00065364       0.00000716
     -0.00058263      -0.00002912
     -0.00014922      -0.00000109
     -0.00022855      -0.00000437
     -0.00007664      -0.00000093
     -0.00010932       0.00000024
     -0.00008763       0.00000157
     -0.00006422      -0.00000103
     -0.00010812       0.00000183
     -0.00012436      -0.00000204
     -0.00006667      -0.00000024
     -0.00021853      -0.00000387
     -0.00004980       0.00000015
     -0.00025124      -0.00000320
     -0.00014343      -0.00000213
     -0.00008217      -0.00000016
     -0.00025238       0.00000504
     -0.00009277       0.00000007
     -0.00007032      -0.00000033
     -0.00014855       0.00000051
     -0.00003396       0.00000005
     -0.00009488      -0.00000019
     -0.00049597       0.00000286
     -0.00016877      -0.00000251
     -0.00009098      -0.00000186
     -0.00012467      -0.00000115
     -0.00044905       0.00001068
     -0.00005978      -0.00000003
     -0.00012912      -0.00000218
     -0.00019406       0.00000273
     -0.00008887       0.00000098
     -0.00002499       0.00000006
     -0.00020807       0.00000488
     -0.00003724      -0.00000020
     -0.00004278      -0.00000014
     -0.00054716       0.00000658
     -0.00008170      -0.00000086
     -0.00011789       0.00000139
     -0.00004950       0.00000034
     -0.00013430      -0.00000376
     -0.00014296      -0.00000282
     -0.00003391       0.00000036
     -0.00007912      -0.00000037
     -0.00009705      -0.00000107
     -0.00041655      -0.00001980
     -0.00006236      -0.00000028
     -0.00015776       0.00000145
     -0.00060313       0.00000962
     -0.00032749      -0.00000088
     -0.00003810       0.00000006
     -0.00004441      -0.00000028
     -0.00025112      -0.00000038
     -0.00029787       0.00000634
     -0.00005808      -0.00000026
     -0.00037199      -0.00002061
     -0.00004766       0.00000001
     -0.00023527       0.00000166
     -0.00003470      -0.00000024
     -0.00004858      -0.00000066
     -0.00021984      -0.00000319
     -0.00018431      -0.00000058
     -0.00006870       0.00000037
     -0.00006033       0.00000028
     -0.00003816       0.00000026
     -0.00003314       0.00000020
     -0.00011027       0.00000190
     -0.00004138      -0.00000011
     -0.00004341      -0.00000013
     -0.00022669      -0.00000326
     -0.00061018      -0.00001773
     -0.00006685       0.00000027
     -0.00026041      -0.00000831
     -0.00017355      -0.00000918
     -0.00014766      -0.00000357
     -0.00005179      -0.00000043
     -0.00007663      -0.00000072
     -0.00006553      -0.00000034
     -0.00016847       0.00000296
     -0.00008977      -0.00000153
     -0.00007653      -0.00000123
     -0.00060294       0.00000638
     -0.00014985      -0.00000336
     -0.00012488       0.00000215
     -0.00036080       0.00001332
     -0.00007413       0.00000003
     -0.00003217      -0.00000042
     -0.00027017       0.00000469
     -0.00007811      -0.00000046
     -0.00027973       0.00000066
     -0.00004735      -0.00000021
     -0.00009987      -0.00000067
     -0.00021141      -0.00000025
     -0.00015274       0.00000166
     -0.00007892      -0.00000027
     -0.00013970      -0.00000247
     -0.00018282       0.00000046
     -0.00009816      -0.00000086
     -0.00010269       0.00000128
     -0.00033879      -0.00000455
     -0.00007289      -0.00000174
     -0.00013921       0.00000100
     -0.00010600       0.00000050
     -0.00026165      -0.00000250
     -0.00023156      -0.00001105
     -0.00024225       0.00000715
     -0.00011110      -0.00000023
     -0.00003883      -0.00000012
     -0.00005463       0.00000017
     -0.00003768       0.00000032
     -0.00006906      -0.00000181
     -0.00062063      -0.00002650
     -0.00011892       0.00000173
     -0.00005262       0.00000042
     -0.00023489       0.00000167
     -0.00011707      -0.00000097
     -0.00016961      -0.00000686
     -0.00006005      -0.00000038
     -0.00032244      -0.00002265
     -0.00054235      -0.00001530
     -0.00004376      -0.00000010
     -0.00005185      -0.00000028
     -0.00037468      -0.00000554
     -0.00009716      -0.00000074
     -0.00045159       0.00000778
     -0.00007439       0.00000014
     -0.00005961       0.00000074
     -0.00006184      -0.00000016
     -0.00008011       0.00000026
     -0.00005731       0.00000068
     -0.00017045       0.00000253
     -0.00038447      -0.00000813
     -0.00015860      -0.00000001
     -0.00003128      -0.00000000
     -0.00005496      -0.00000048
     -0.00103637       0.00004661
     -0.00003951      -0.00000019
     -0.00010646      -0.00000153
     -0.00012113      -0.00000339
     -0.00012592      -0.00000351
     -0.00007372       0.00000008
     -0.00023424      -0.00001395
     -0.00065825       0.00002911
     -0.00012471       0.00000260
     -0.00013850      -0.00000500
     -0.00007603      -0.00000130
     -0.00025960      -0.00001116
     -0.00006083      -0.00000013
     -0.00015442       0.00000069
     -0.00058938      -0.00001804
     -0.00004791      -0.00000071
     -0.00004865      -0.00000037
     -0.00026724       0.00000767
     -0.00023500      -0.00001219
     -0.00016457      -0.00000632
     -0.00010702      -0.00000150
     -0.00004005      -0.00000054
     -0.00017939       0.00000232
     -0.00019742      -0.00000741
     -0.00038754      -0.00002635
     -0.00031752      -0.00001021
     -0.00009566       0.00000012
     -0.00027267       0.00000104
     -0.00007284      -0.00000064
     -0.00007848       0.00000038
     -0.00009331      -0.00000155
     -0.00006843      -0.00000056
     -0.00015027       0.00000153
     -0.00010470       0.00000086
     -0.00007775      -0.00000038
     -0.00066983      -0.00001922
     -0.00010136       0.00000088
     -0.00006323      -0.00000005
     -0.00113782       0.00003038
     -0.00007831      -0.00000069
     -0.00011271       0.00000011
     -0.00004573      -0.00000011
     -0.00008274       0.00000133
     -0.00020026       0.00000543
     -0.00038972      -0.00000976
     -0.00007260      -0.00000045
     -0.00003699       0.00000016
     -0.00003896      -0.00000015
     -0.00108986       0.00003515
     -0.00005431      -0.00000042
     -0.00013838       0.00000150
     -0.00025654      -0.00001637
     -0.00009315      -0.00000047
     -0.00009440      -0.00000071
     -0.00042996      -0.00000052
     -0.00007570       0.00000032
     -0.00003894      -0.00000014
     -0.00015560       0.00000122
     -0.00017188      -0.00000279
     -0.00002971      -0.00000025
     -0.00021173      -0.00000333
     -0.00021326       0.00000257
     -0.00007179      -0.00000114
     -0.00004703      -0.00000031
     -0.00022985       0.00000112
     -0.00045735      -0.00000513
     -0.00007753      -0.00000097
     -0.00005964       0.00000034
     -0.00013524       0.00000149
     -0.00010689      -0.00000131
     -0.00011913      -0.00000110
     -0.00014654      -0.00000194
     -0.00006450       0.00000056
     -0.00070925       0.00003076
     -0.00012619      -0.00000195
     -0.00003235       0.00000007
     -0.00013143       0.00000155
     -0.00016344      -0.00000292
     -0.00067265       0.00003691
     -0.00006559       0.00000063
     -0.00025957       0.00000028
     -0.00053880       0.00002112
     -0.00002873       0.00000010
     -0.00032938       0.00000454
     -0.00049985       0.00000034
     -0.00006652      -0.00000022
     -0.00008493       0.00000040
     -0.00007758      -0.00000087
     -0.00006463      -0.00000057
     -0.00006512       0.00000002
     -0.00003760       0.00000019
     -0.00006513      -0.00000013
     -0.00008987      -0.00000125
     -0.00015467       0.00000237
     -0.00005691       0.00000024
     -0.00005423      -0.00000023
     -0.00007093       0.00000004
     -0.00003185      -0.00000027
     -0.00003866       0.00000020
     -0.00044242      -0.00002705
     -0.00006070      -0.00000093
     -0.00023966      -0.00000021
     -0.00004052      -0.00000025
     -0.00014557       0.00000063
     -0.00034898      -0.00000918
     -0.00018058       0.00000173
     -0.00032369      -0.00000526
     -0.00007837       0.00000099
     -0.00002121      -0.00000008
     -0.00062734      -0.00002435
     -0.00003456       0.00000018
     -0.00005575      -0.00000031
     -0.00022820      -0.00000066
     -0.00031260      -0.00002502
     -0.00005637      -0.00000017
     -0.00004565       0.00000034
     -0.00007490       0.00000060
     -0.00008667       0.00000132
     -0.00005138       0.00000006
     -0.00006573      -0.00000025
     -0.00014842       0.00000018
     -0.00011837       0.00000242
     -0.00018382      -0.00000463
     -0.00007899       0.00000073
     -0.00023991      -0.00000167
     -0.00014354       0.00000001
     -0.00006869       0.00000035
     -0.00003751      -0.00000027
     -0.00006124       0.00000057
     -0.00015894      -0.00000138
     -0.00008376       0.00000013
     -0.00007377      -0.00000146
     -0.00015160      -0.00000225
     -0.00006675      -0.00000014
     -0.00010302       0.00000095
     -0.00011946       0.00000123
     -0.00005885      -0.00000030
     -0.00008332      -0.00000116
     -0.00003717      -0.00000028
     -0.00004582      -0.00000003
     -0.00085640       0.00003789
     -0.00003622      -0.00000025
     -0.00053780       0.00001816
     -0.00043345      -0.00000702
     -0.00014959      -0.00000031
     -0.00003412       0.00000010
     -0.00015829       0.00000058
     -0.00004233      -0.00000031
     -0.00004600       0.00000004
     -0.00011777      -0.00000126
     -0.00074283      -0.00000340
     -0.00033525       0.00000485
     -0.00012566      -0.00000136
     -0.00027198      -0.00000064
     -0.00029636       0.00000705
     -0.00007164       0.00000027
     -0.00028565      -0.00000039
     -0.00009270      -0.00000144
     -0.00023388       0.00000097
     -0.00005998       0.00000029
     -0.00025364      -0.00000101
     -0.00002171       0.00000007
     -0.00017552       0.00000419
     -0.00006977      -0.00000120
     -0.00018331      -0.00000017
     -0.00029794       0.00000598
     -0.00015344       0.00000037
     -0.00012493       0.00000122
     -0.00022059      -0.00000214
     -0.00007380      -0.00000187
     -0.00007899      -0.00000058
     -0.00010526       0.00000039
     -0.00008721       0.00000014
     -0.00003698      -0.00000000
     -0.00021476       0.00000240
     -0.00057471       0.00002249
     -0.00047781      -0.00001963
     -0.00007843      -0.00000036
     -0.00010497       0.00000001
     -0.00017181      -0.00000584
     -0.00021911      -0.00000020
     -0.00003714      -0.00000020
     -0.00006872      -0.00000052
     -0.00006304       0.00000006
     -0.00008242      -0.00000094
     -0.00007558       0.00000081
     -0.00022959      -0.00000513
     -0.00013219       0.00000202
     -0.00006642       0.00000101
     -0.00011064      -0.00000158
     -0.00021792       0.00000278
     -0.00012645      -0.00000101
     -0.00005306      -0.00000037
     -0.00010998       0.00000076
     -0.00008220      -0.00000033
     -0.00003204      -0.00000013
     -0.00044429       0.00000416
     -0.00011931       0.00000008
     -0.00004731      -0.00000006
     -0.00009390       0.00000044
     -0.00021244       0.00000282
     -0.00017991      -0.00000087
     -0.00026773      -0.00000307
     -0.00030028      -0.00000397
     -0.00006404      -0.00000048
     -0.00002849      -0.00000029
     -0.00005910      -0.00000031
     -0.00013468      -0.00000181
     -0.00005029      -0.00000042
     -0.00007604      -0.00000110
     -0.00022216       0.00000102
     -0.00034784      -0.00000612
     -0.00037353      -0.00001074
     -0.00009917       0.00000010
     -0.00052857       0.00001793
     -0.00016521      -0.00000148
     -0.00019831      -0.00000181
     -0.00010258      -0.00000128
     -0.00026982      -0.00000669
     -0.00013164       0.00000178
     -0.00004042       0.00000033
     -0.00005116       0.00000042
     -0.00044246      -0.00002693
     -0.00020311      -0.00000280
     -0.00015566      -0.00000115
     -0.00008625       0.00000002
     -0.00026620      -0.00000118
     -0.00002432       0.00000012
     -0.00002609       0.00000011
     -0.00055972      -0.00001202
     -0.00015620      -0.00000344
     -0.00027877      -0.00000395
     -0.00023083      -0.00000682
     -0.00028469      -0.00000308
     -0.00028546       0.00000102
     -0.00007720       0.00000042
     -0.00008626      -0.00000108
     -0.00017745       0.00000094
     -0.00009240       0.00000035
     -0.00047427      -0.00000060
     -0.00008302      -0.00000008
     -0.00037627      -0.00001096
     -0.00004965       0.00000022
     -0.00004275      -0.00000061
     -0.00005089       0.00000010
     -0.00017770      -0.00000116
     -0.00012537      -0.00000112
     -0.00022030       0.00000175
     -0.00019144      -0.00000385
     -0.00010365       0.00000165
     -0.00006868      -0.00000118
     -0.00006636       0.00000023
     -0.00012832       0.00000116
     -0.00065475      -0.00003812
     -0.00025854      -0.00000185
     -0.00026731      -0.00001745
     -0.00002891       0.00000006
     -0.00041360       0.00000087
     -0.00018416      -0.00000153
     -0.00010961      -0.00000476
     -0.00017139      -0.00000860
     -0.00018384       0.00000159
     -0.00012758       0.00000199
     -0.00008290       0.00000014
     -0.00011335       0.00000062
     -0.00013597      -0.00000110
     -0.00007968      -0.00000030
     -0.00008308       0.00000082
     -0.00012463       0.00000008
     -0.00041951       0.00001241
     -0.00008686      -0.00000054
     -0.00007491      -0.00000096
     -0.00022220      -0.00001400
     -0.00063449      -0.00003169
     -0.00014502      -0.00000094
     -0.00008086       0.00000041
     -0.00006586      -0.00000070
     -0.00030462      -0.00001509
     -0.00020008       0.00000334
     -0.00004849      -0.00000068
     -0.00035981       0.00000977
     -0.00003700      -0.00000032
     -0.00025292      -0.00000634
     -0.00009816      -0.00000067
     -0.00003366      -0.00000006
     -0.00004899      -0.00000022
     -0.00031292      -0.00000891
     -0.00012326      -0.00000110
     -0.00014699      -0.00000532
     -0.00015341      -0.00000711
     -0.00019026      -0.00000190
     -0.00005165      -0.00000004
     -0.00006227      -0.00000006
     -0.00005638      -0.00000113
     -0.00012757      -0.00000136
     -0.00017745       0.00000063
     -0.00019488       0.00000240
     -0.00015670       0.00000176
     -0.00035411       0.00001242
     -0.00008016      -0.00000156
     -0.00023750       0.00000285
     -0.00035157       0.00001015
     -0.00026614      -0.00000357
     -0.00073659       0.00001193
     -0.00027831      -0.00000352
     -0.00065800      -0.00003438
     -0.00005867       0.00000040
     -0.00009748       0.00000017
     -0.00006283      -0.00000035
     -0.00002151      -0.00000006
     -0.00005392       0.00000045
     -0.00019389       0.00000171
     -0.00007654       0.00000012
     -0.00003652       0.00000017
     -0.00010132      -0.00000086
     -0.00016747       0.00000471
     -0.00027380      -0.00000561
     -0.00004934      -0.00000099
     -0.00027152       0.00000207
     -0.00004232      -0.00000060
     -0.00013532      -0.00000496
     -0.00038178      -0.00001409
     -0.00015071      -0.00000337
     -0.00035004      -0.00001226
     -0.00004106       0.00000035
     -0.00027741      -0.00001308
     -0.00037634      -0.00002117
     -0.00010503       0.00000074
     -0.00009080      -0.00000062
     -0.00006249      -0.00000033
     -0.00011735      -0.00000228
     -0.00015128      -0.00000242
     -0.00029712       0.00000036
     -0.00064125      -0.00004513
     -0.00004154       0.00000004
     -0.00006563       0.00000035
     -0.00010844       0.00000094
     -0.00020928       0.00000212
     -0.00031605      -0.00000608
     -0.00012635       0.00000184
     -0.00006958       0.00000039
     -0.00005306       0.00000010
     -0.00005946       0.00000051
     -0.00009852      -0.00000011
     -0.00010394       0.00000045
     -0.00008960       0.00000006
     -0.00003986       0.00000029
     -0.00010813      -0.00000316
     -0.00018558       0.00000049
     -0.00046691      -0.00002631
     -0.00035851       0.00001345
     -0.00016934       0.00000107
     -0.00038960      -0.00000640
     -0.00013031      -0.00000102
     -0.00033707      -0.00000189
     -0.00018641      -0.00000177
     -0.00008521      -0.00000019
     -0.00003899      -0.00000033
     -0.00006079      -0.00000072
     -0.00007013      -0.00000033
     -0.00004689       0.00000017
     -0.00002845       0.00000009
     -0.00008980       0.00000112
     -0.00003076      -0.00000016
     -0.00003983      -0.00000024
     -0.00010125      -0.00000024
     -0.00025747      -0.00000414
     -0.00004041       0.00000003
     -0.00006365      -0.00000025
     -0.00010198      -0.00000077
     -0.00021823       0.00000059
     -0.00009865      -0.00000017
     -0.00009165       0.00000011
     -0.00036563       0.00000255
     -0.00008976      -0.00000019
     -0.00015065       0.00000052
     -0.00004824      -0.00000039
     -0.00019700      -0.00000504
     -0.00002426      -0.00000006
     -0.00004397       0.00000046
     -0.00005185       0.00000023
     -0.00017980      -0.00000519
     -0.00028756       0.00000134
     -0.00004167       0.00000010
     -0.00007840       0.00000033
     -0.00052280      -0.00001578
     -0.00012791      -0.00000069
     -0.00118541       0.00005306
     -0.00021389       0.00000053
     -0.00007009      -0.00000052
     -0.00027824      -0.00000040
     -0.00003470       0.00000015
     -0.00010587       0.00000167
     -0.00005707      -0.00000015
     -0.00024170       0.00000062
     -0.00016255      -0.00000277
     -0.00006341      -0.00000055
     -0.00037357       0.00000751
     -0.00002808      -0.00000010
     -0.00037125      -0.00001579
     -0.00036116       0.00000515
     -0.00024933       0.00000588
     -0.00012232       0.00000164
     -0.00008062      -0.00000038
     -0.00004362       0.00000033
     -0.00022408      -0.00000318
     -0.00014374      -0.00000132
     -0.00005176       0.00000039
     -0.00012710      -0.00000313
     -0.00029381      -0.00002110
     -0.00014315      -0.00000181
     -0.00018205      -0.00000447
     -0.00016126      -0.00000203
     -0.00003124       0.00000006
     -0.00005770      -0.00000016
     -0.00004597       0.00000021
     -0.00003924       0.00000015
     -0.00004904       0.00000030
     -0.00015420       0.00000258
     -0.00022354       0.00000268
     -0.00004137      -0.00000018
     -0.00036306      -0.00001402
     -0.00005979       0.00000010
     -0.00014637       0.00000265
     -0.00009581      -0.00000055
     -0.00078444       0.00003451
     -0.00038782      -0.00000446
     -0.00014218      -0.00000536
     -0.00002923       0.00000012
     -0.00011669      -0.00000283
     -0.00023723       0.00000085
     -0.00019129      -0.00000048
     -0.00002948      -0.00000022
     -0.00004101       0.00000027
     -0.00003739       0.00000012
     -0.00099002       0.00002118
     -0.00004214       0.00000008
     -0.00015199      -0.00000203
     -0.00018093       0.00000316
     -0.00011131       0.00000009
     -0.00018070      -0.00000552
     -0.00044085      -0.00001074
     -0.00025879       0.00000251
     -0.00018252      -0.00000015
     -0.00049303       0.00001862
     -0.00006090      -0.00000063
     -0.00004186      -0.00000020
     -0.00004091      -0.00000026
     -0.00006484      -0.00000077
     -0.00014656       0.00000138
     -0.00006440      -0.00000060
     -0.00006360      -0.00000001
     -0.00012626       0.00000131
     -0.00039336       0.00000938
     -0.00003892       0.00000016
     -0.00005112      -0.00000024
     -0.00013909      -0.00000635
     -0.00008062       0.00000135
     -0.00003438       0.00000007
     -0.00015023      -0.00000197
     -0.00003150       0.00000014
     -0.00009046      -0.00000020
     -0.00010271      -0.00000154
     -0.00005386      -0.00000026
     -0.00008852      -0.00000077
     -0.00010313      -0.00000119
     -0.00003225       0.00000022
     -0.00018463      -0.00000118
     -0.00015162      -0.00000131
     -0.00006033      -0.00000063
     -0.00004489      -0.00000063
     -0.00011858       0.00000134
     -0.00010689      -0.00000066
     -0.00007449       0.00000044
     -0.00029299       0.00000191
     -0.00003165      -0.00000021
     -0.00004027      -0.00000043
     -0.00028006      -0.00000270
     -0.00020130       0.00000057
     -0.00003700      -0.00000004
     -0.00003868      -0.00000012
     -0.00014850      -0.00000021
     -0.00013129      -0.00000133
     -0.00064134      -0.00001982
     -0.00011682      -0.00000161
     -0.00003979       0.00000036
     -0.00003884       0.00000003
     -0.00021487      -0.00000506
     -0.00007911      -0.00000005
     -0.00034123      -0.00002534
     -0.00013907      -0.00000374
     -0.00003824      -0.00000001
     -0.00006563      -0.00000056
     -0.00018966      -0.00000710
     -0.00090941       0.00005076
     -0.00018264      -0.00000228
     -0.00011320       0.00000035
     -0.00008001      -0.00000176
     -0.00006526      -0.00000020
     -0.00004571      -0.00000028
     -0.00003590       0.00000011
     -0.00022172      -0.00000553
     -0.00009123      -0.00000063
     -0.00005511       0.00000040
     -0.00079499      -0.00004472
     -0.00043244      -0.00001200
     -0.00003834       0.00000003
     -0.00005697      -0.00000019
     -0.00005880      -0.00000076
     -0.00100482       0.00001510
     -0.00029839      -0.00000873
     -0.00028130       0.00000331
     -0.00006450      -0.00000044
     -0.00012849       0.00000060
     -0.00003864      -0.00000026
     -0.00004782      -0.00000021
     -0.00002954      -0.00000015
     -0.00048116      -0.00001180
     -0.00013354      -0.00000111
     -0.00004225       0.00000024
     -0.00002941      -0.00000026
     -0.00013792      -0.00000031
     -0.00018797       0.00000232
     -0.00026696      -0.00001855
